id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,gap,launched_parsed,deadline_parsed
2213,We Blog For Love: A Documentary,Documentary,Film & Video,USD,2010-04-01,2500.0,2010-01-04 03:46:08,300.0,failed,7,US,300.0,300.0,2500.0,2200.0,2010-01-04 03:46:08,2010-04-01 00:00:00
2214,The Little Alice Colouring Book,Illustration,Art,GBP,2015-09-10,500.0,2015-08-11 08:16:05,105.0,failed,6,GB,162.61,161.94,771.15,337.39,2015-08-11 08:16:05,2015-09-10 00:00:00
2215,Windsor International Piano Competition,Music,Music,GBP,2016-03-15,1300.0,2016-01-15 14:49:36,0.0,,0,"N,0",,0.0,1883.32,,2016-01-15 14:49:36,2016-03-15 00:00:00
2216,"Military Canal, Kent, UK",Photography,Photography,GBP,2013-08-25,4500.0,2013-07-26 00:00:31,1.0,failed,1,GB,1.53,1.55,6974.37,4498.47,2013-07-26 00:00:31,2013-08-25 00:00:00
2217,PSYCHEDELIA: A Documentary,Documentary,Film & Video,USD,2013-06-16,7500.0,2013-05-17 17:06:59,3706.0,failed,48,US,3706.0,3706.0,7500.0,3794.0,2013-05-17 17:06:59,2013-06-16 00:00:00
2218,Mommy Dearest,Theater,Theater,USD,2014-05-20,50000.0,2014-04-20 05:39:57,263.0,failed,9,US,263.0,263.0,50000.0,49737.0,2014-04-20 05:39:57,2014-05-20 00:00:00
2219,Degree Show Fund - Biffie Smith,Fine Art,Photography,GBP,2016-05-10,400.0,2016-05-02 23:03:15,463.0,successful,16,GB,676.49,667.12,576.34,-276.49,2016-05-02 23:03:15,2016-05-10 00:00:00
2220,J & J Street Eats Food Truck,Food,Food,USD,2014-02-12,10000.0,2014-01-13 17:06:15,816.0,failed,14,US,816.0,816.0,10000.0,9184.0,2014-01-13 17:06:15,2014-02-12 00:00:00
2221,US National Politics,Web,Technology,USD,2018-01-03,100.0,2017-12-22 18:12:50,266.0,live,12,US,65.0,266.0,100.0,35.0,2017-12-22 18:12:50,2018-01-03 00:00:00
2222,Are you passionate enough?,Film & Video,Film & Video,SEK,2016-11-13,50000.0,2016-10-14 17:15:46,1070.0,failed,1,SE,0.0,115.76,5409.56,50000.0,2016-10-14 17:15:46,2016-11-13 00:00:00
2223,“Bello the Butterfly a journey of self-acceptance,Children's Books,Publishing,USD,2013-10-20,2500.0,2013-09-20 02:05:35,10.0,failed,1,US,10.0,10.0,2500.0,2490.0,2013-09-20 02:05:35,2013-10-20 00:00:00
2224,Mindset: smart headphones that improve your concentration,Wearables,Technology,USD,2017-04-05,100000.0,2017-03-01 13:49:54,1045190.01,successful,3829,US,170641.01,1045190.01,100000.0,-70641.01000000001,2017-03-01 13:49:54,2017-04-05 00:00:00
2225,NEW - Breakfast Dressing,Food,Food,USD,2017-02-18,25000.0,2017-01-20 03:54:36,0.0,canceled,0,US,0.0,0.0,25000.0,25000.0,2017-01-20 03:54:36,2017-02-18 00:00:00
2226,"New Mixtape 'F It, I'm Leaving' Funding Project",Hip-Hop,Music,USD,2016-03-19,1000.0,2016-03-09 21:29:01,1.0,failed,1,US,1.0,1.0,1000.0,999.0,2016-03-09 21:29:01,2016-03-19 00:00:00
2227,Panu,Product Design,Design,MXN,2017-01-27,45000.0,2016-12-01 01:56:40,22100.0,failed,25,MX,38.74,1047.0,2131.89,44961.26,2016-12-01 01:56:40,2017-01-27 00:00:00
2228,Love Beautiful,Interactive Design,Design,USD,2016-03-24,2000.0,2016-02-23 06:15:08,3342.0,successful,22,US,3342.0,3342.0,2000.0,-1342.0,2016-02-23 06:15:08,2016-03-24 00:00:00
2229,The Everyday Maxi Dress,Fashion,Fashion,USD,2013-08-09,10000.0,2013-07-10 21:20:41,13414.0,successful,370,US,13414.0,13414.0,10000.0,-3414.0,2013-07-10 21:20:41,2013-08-09 00:00:00
2230,Teaching Children Science through Dance,Dance,Dance,USD,2015-02-17,2000.0,2015-01-31 18:57:33,2272.0,successful,43,US,2272.0,2272.0,2000.0,-272.0,2015-01-31 18:57:33,2015-02-17 00:00:00
2231,Iris: The magnetic lens cap system,Photography,Photography,USD,2018-01-09,35000.0,2017-11-28 03:11:43,1375.0,live,20,US,160.0,1375.0,35000.0,34840.0,2017-11-28 03:11:43,2018-01-09 00:00:00
2232,Ultimate Grand Supreme Hits the Big Stage!,Theater,Theater,USD,2013-02-02,900.0,2013-01-03 01:37:21,1470.0,successful,42,US,1470.0,1470.0,900.0,-570.0,2013-01-03 01:37:21,2013-02-02 00:00:00
2233,PWNs - A Game of Strategic Mayhem,Tabletop Games,Games,USD,2016-10-14,5000.0,2016-09-14 14:57:58,5186.08,successful,117,US,883.0,5186.08,5000.0,4117.0,2016-09-14 14:57:58,2016-10-14 00:00:00
2234,TOON TALKS -- Express yourself with toons!,Digital Art,Art,USD,2013-05-30,11000.0,2013-05-08 18:33:58,1035.0,failed,19,US,1035.0,1035.0,11000.0,9965.0,2013-05-08 18:33:58,2013-05-30 00:00:00
2235,A SATIRE ON U.S. GEOPOLITICS AND DOMESTIC AFFAIRS,Sculpture,Art,USD,2012-08-12,2500.0,2012-07-13 02:49:45,2505.0,successful,17,US,2505.0,2505.0,2500.0,-5.0,2012-07-13 02:49:45,2012-08-12 00:00:00
2236,The Mourners by Chad Lewis - New Studio Album,Music,Music,USD,2014-07-10,15000.0,2014-06-10 01:46:47,16390.0,successful,170,US,16390.0,16390.0,15000.0,-1390.0,2014-06-10 01:46:47,2014-07-10 00:00:00
2237,Do You Want to Play? (a father/daughter project),Shorts,Film & Video,USD,2015-06-20,500.0,2015-05-31 05:25:16,831.0,successful,23,US,831.0,831.0,500.0,-331.0,2015-05-31 05:25:16,2015-06-20 00:00:00
2238,Kema's Multi~Kolored Kustoms: The Heel Revamper (Canceled),Footwear,Fashion,USD,2014-12-21,8000.0,2014-11-21 20:52:00,0.0,canceled,0,US,0.0,0.0,8000.0,8000.0,2014-11-21 20:52:00,2014-12-21 00:00:00
2239,Out of Our Heads Documentary,Documentary,Film & Video,USD,2016-02-20,16000.0,2016-01-15 15:58:07,16801.0,successful,167,US,16801.0,16801.0,16000.0,-801.0,2016-01-15 15:58:07,2016-02-20 00:00:00
2240,GlowCicle™ - Frozen party pops that glow in the dark!,Events,Food,USD,2016-01-13,15000.0,2015-12-03 21:40:51,761.11,failed,12,US,761.11,761.11,15000.0,14238.89,2015-12-03 21:40:51,2016-01-13 00:00:00
2241,"Duke Grabowski, Mighty Swashbuckler! Point-and-click fun!",Video Games,Games,USD,2014-10-06,40000.0,2014-08-07 21:00:48,41295.45,successful,966,US,41295.45,41295.45,40000.0,-1295.449999999997,2014-08-07 21:00:48,2014-10-06 00:00:00
2242,"Got a story to tell? Me too, so lets make some CDs.",Music,Music,USD,2013-01-06,500.0,2012-12-07 19:12:01,831.0,successful,22,US,831.0,831.0,500.0,-331.0,2012-12-07 19:12:01,2013-01-06 00:00:00
2243,the DAVE AND MITCH CHRONICLES,Comics,Comics,USD,2014-01-03,5000.0,2013-12-04 00:06:16,22.0,failed,2,US,22.0,22.0,5000.0,4978.0,2013-12-04 00:06:16,2014-01-03 00:00:00
2244,Antenna - The Second Album. (Canceled),Music,Music,USD,2014-10-15,1000.0,2014-09-09 01:43:38,0.0,canceled,0,US,0.0,0.0,1000.0,1000.0,2014-09-09 01:43:38,2014-10-15 00:00:00
2245,TOME: A timer locked case for smart devices,Product Design,Design,GBP,2017-07-30,45000.0,2017-06-30 12:15:43,3585.0,failed,37,GB,2279.31,4712.76,59156.04,42720.69,2017-06-30 12:15:43,2017-07-30 00:00:00
2246,Battle Opener,Product Design,Design,USD,2016-08-21,3000.0,2016-07-22 19:38:10,3120.0,successful,63,US,275.0,3120.0,3000.0,2725.0,2016-07-22 19:38:10,2016-08-21 00:00:00
2247,Equipment Upgrade,Photography,Photography,USD,2017-09-01,2800.0,2017-08-01 20:28:38,0.0,failed,0,US,0.0,0.0,2800.0,2800.0,2017-08-01 20:28:38,2017-09-01 00:00:00
2248,Positive Notes (Canceled),Crafts,Crafts,USD,2014-10-04,2900.0,2014-09-04 00:54:12,20.0,canceled,2,US,20.0,20.0,2900.0,2880.0,2014-09-04 00:54:12,2014-10-04 00:00:00
2249,HVAC Clogged Filter Monitor,Gadgets,Technology,USD,2015-10-17,10000.0,2015-09-02 01:12:24,278.0,failed,3,US,278.0,278.0,10000.0,9722.0,2015-09-02 01:12:24,2015-10-17 00:00:00
2250,Wild Cuba,Nature,Photography,GBP,2017-12-01,15000.0,2017-11-01 14:05:47,0.0,suspended,0,GB,0.0,0.0,20231.99,15000.0,2017-11-01 14:05:47,2017-12-01 00:00:00
2251,Buttons in the Ground,Film & Video,Film & Video,USD,2010-10-18,30000.0,2010-09-13 20:11:39,30306.16,successful,244,US,30306.16,30306.16,30000.0,-306.15999999999985,2010-09-13 20:11:39,2010-10-18 00:00:00
2252,Journey of the Lich: Night Fall (Canceled),Comics,Comics,USD,2013-03-26,5000.0,2013-02-25 16:51:25,0.0,canceled,0,US,0.0,0.0,5000.0,5000.0,2013-02-25 16:51:25,2013-03-26 00:00:00
2253,Skateboard Surf Adapter,Hardware,Technology,USD,2017-12-25,8369.0,2017-12-01 18:51:25,42635.5,successful,573,US,6887.5,42635.5,8369.0,1481.5,2017-12-01 18:51:25,2017-12-25 00:00:00
2254,SAVANNAH - An exciting thriller with excellent pacing,Fiction,Publishing,CAD,2015-07-09,2500.0,2015-06-09 23:22:33,50.0,failed,3,CA,40.13,39.35,1967.57,2459.87,2015-06-09 23:22:33,2015-07-09 00:00:00
2255,Against All Odds: A Documentary on Rock Climbing in Israel,Documentary,Film & Video,USD,2013-07-08,12000.0,2013-05-30 09:38:46,117.0,failed,9,US,117.0,117.0,12000.0,11883.0,2013-05-30 09:38:46,2013-07-08 00:00:00
2256,The Courage Club: A Radical Guide to Living Beyond Cancer,Nonfiction,Publishing,USD,2016-06-29,20000.0,2016-05-31 12:51:23,54520.5,successful,737,US,54520.5,54520.5,20000.0,-34520.5,2016-05-31 12:51:23,2016-06-29 00:00:00
2257,Super Children,Children's Books,Publishing,USD,2015-02-27,7500.0,2015-01-30 18:31:58,86.0,failed,4,US,86.0,86.0,7500.0,7414.0,2015-01-30 18:31:58,2015-02-27 00:00:00
2258,"Prana: Food for the Mind, Body, Spirit, Soul. (Suspended)",Food,Food,USD,2016-04-18,3333.0,2016-03-16 22:31:54,0.0,suspended,0,US,0.0,0.0,3333.0,3333.0,2016-03-16 22:31:54,2016-04-18 00:00:00
2259,AngelDemon,Graphic Novels,Comics,USD,2014-11-14,5500.0,2014-10-15 05:48:56,875.0,failed,18,US,875.0,875.0,5500.0,4625.0,2014-10-15 05:48:56,2014-11-14 00:00:00
2260,Treasure Bird in Dreamland (Canceled),Video Games,Games,USD,2014-10-08,3000.0,2014-09-08 13:18:35,150.0,canceled,8,US,150.0,150.0,3000.0,2850.0,2014-09-08 13:18:35,2014-10-08 00:00:00
2261,Postmedium: Portfolios for New Orleans Artists,Painting,Art,USD,2010-01-15,1600.0,2009-12-16 21:09:00,1705.0,successful,37,US,1705.0,1705.0,1600.0,-105.0,2009-12-16 21:09:00,2010-01-15 00:00:00
2262,Roboman: System Upload. New Hero for a New Millennium,Young Adult,Publishing,USD,2015-11-01,5000.0,2015-10-02 04:46:42,0.0,failed,0,US,0.0,0.0,5000.0,5000.0,2015-10-02 04:46:42,2015-11-01 00:00:00
2263,Earthfoot Episode 3: The End,Comedy,Film & Video,USD,2016-09-26,1500.0,2016-08-27 08:40:25,1550.0,successful,19,US,60.0,1550.0,1500.0,1440.0,2016-08-27 08:40:25,2016-09-26 00:00:00
2264,The Art of Love Studio Project,Painting,Art,USD,2014-06-30,30000.0,2014-05-31 04:04:12,0.0,failed,0,US,0.0,0.0,30000.0,30000.0,2014-05-31 04:04:12,2014-06-30 00:00:00
2265,Help AEAH Tour The U.S.,Music,Music,USD,2011-12-26,1500.0,2011-10-27 23:33:49,150.0,failed,2,US,150.0,150.0,1500.0,1350.0,2011-10-27 23:33:49,2011-12-26 00:00:00
2266,DRAKE - Short Festival Film,Shorts,Film & Video,GBP,2012-12-24,2000.0,2012-12-14 07:38:02,175.0,failed,6,GB,282.39,282.39,3227.37,1717.6100000000001,2012-12-14 07:38:02,2012-12-24 00:00:00
2267,Sharon Wee Creations: Adorable Cakes For All Occasions,Nonfiction,Publishing,AUD,2014-03-05,5000.0,2014-02-19 22:19:29,26252.0,successful,379,AU,23803.35,23972.24,4565.79,-18803.35,2014-02-19 22:19:29,2014-03-05 00:00:00
2268,The Food Project: Local Through The Mouths of Locals,Mixed Media,Art,USD,2012-06-01,1200.0,2012-04-26 07:26:56,1356.11,successful,18,US,1356.11,1356.11,1200.0,-156.1099999999999,2012-04-26 07:26:56,2012-06-01 00:00:00
2269,SMS LIFE... short film needs you!,Shorts,Film & Video,GBP,2013-11-18,4400.0,2013-10-21 19:00:18,0.0,failed,0,GB,0.0,0.0,7128.39,4400.0,2013-10-21 19:00:18,2013-11-18 00:00:00
2270,Vinyl Love Apparel,Apparel,Fashion,USD,2016-07-02,10000.0,2016-05-03 22:59:52,30.0,failed,1,US,30.0,30.0,10000.0,9970.0,2016-05-03 22:59:52,2016-07-02 00:00:00
2271,Smart Carbon Case & Mounts For iPhone,Design,Design,USD,2013-03-20,1000.0,2013-03-05 04:59:12,1010.0,successful,10,US,1010.0,1010.0,1000.0,-10.0,2013-03-05 04:59:12,2013-03-20 00:00:00
2272,Proxy Union (Canceled),Video Games,Games,USD,2015-06-25,50000.0,2015-05-24 21:57:08,557.0,canceled,14,US,557.0,557.0,50000.0,49443.0,2015-05-24 21:57:08,2015-06-25 00:00:00
2273,Soberpage.com (Canceled),Interactive Design,Design,USD,2015-10-25,45000.0,2015-09-25 21:28:10,0.0,canceled,0,US,0.0,0.0,45000.0,45000.0,2015-09-25 21:28:10,2015-10-25 00:00:00
2274,Dreams in Thin Air - Graphic Novel,Graphic Novels,Comics,DKK,2015-03-13,180000.0,2015-02-06 21:46:47,191156.0,successful,225,DK,29204.24,27091.65,25510.57,150795.76,2015-02-06 21:46:47,2015-03-13 00:00:00
2275,"Cement All at Flux Factory, NYC",Sculpture,Art,USD,2015-07-06,4000.0,2015-06-21 18:07:13,4052.0,successful,73,US,4052.0,4052.0,4000.0,-52.0,2015-06-21 18:07:13,2015-07-06 00:00:00
2276,The Less Than Epic Adventures of TJ and Amal Omnibus!,Webcomics,Comics,USD,2015-03-26,18500.0,2015-02-24 06:14:41,65601.0,successful,1409,US,65601.0,65601.0,18500.0,-47101.0,2015-02-24 06:14:41,2015-03-26 00:00:00
2277,Trust: A Documentary with Alphonso Lingis,Documentary,Film & Video,USD,2011-02-12,4500.0,2010-12-14 16:39:56,4950.0,successful,58,US,4950.0,4950.0,4500.0,-450.0,2010-12-14 16:39:56,2011-02-12 00:00:00
2278,Recording an album of poetry and music by Poet Christopher.,Music,Music,USD,2016-11-10,2500.0,2016-10-11 18:11:11,0.0,failed,0,US,0.0,0.0,2500.0,2500.0,2016-10-11 18:11:11,2016-11-10 00:00:00
2279,Victory Girls Ink. to Empower and Inspire Women,Photography,Photography,USD,2013-06-08,2000.0,2013-05-09 05:14:33,190.0,failed,8,US,190.0,190.0,2000.0,1810.0,2013-05-09 05:14:33,2013-06-08 00:00:00
2280,Banda Magda's 2nd Album: Yerakina,World Music,Music,USD,2014-06-26,15000.0,2014-06-12 16:33:03,15460.43,successful,362,US,15460.43,15460.43,15000.0,-460.4300000000003,2014-06-12 16:33:03,2014-06-26 00:00:00
2281,FLORA DIABOLA – an incredible photo calendar 2018,Photography,Photography,EUR,2017-09-27,5000.0,2017-08-28 17:38:37,5719.0,successful,43,DE,596.28,6751.83,5902.98,4403.72,2017-08-28 17:38:37,2017-09-27 00:00:00
2282,Alice,Shorts,Film & Video,USD,2012-05-18,600.0,2012-04-03 05:31:14,15.0,failed,2,US,15.0,15.0,600.0,585.0,2012-04-03 05:31:14,2012-05-18 00:00:00
2283,To all Indie Ears: Brit & the Cavalry bake an EP!,Indie Rock,Music,USD,2010-03-15,1000.0,2009-12-18 07:18:02,1000.0,successful,16,US,1000.0,1000.0,1000.0,0.0,2009-12-18 07:18:02,2010-03-15 00:00:00
2284,Daley's Doggie NOSH,Food,Food,USD,2015-04-01,10000.0,2015-03-10 00:58:32,0.0,failed,0,US,0.0,0.0,10000.0,10000.0,2015-03-10 00:58:32,2015-04-01 00:00:00
2285,A trip to Prague,Documentary,Film & Video,EUR,2016-03-07,50.0,2016-01-07 19:24:30,51.0,successful,1,BE,54.83,56.56,55.45,-4.829999999999998,2016-01-07 19:24:30,2016-03-07 00:00:00
2286,"RESCUE MAC, IN10SE MINUTES",Tabletop Games,Games,USD,2018-01-22,680.0,2017-12-23 03:47:04,2025.0,live,75,US,642.0,2025.0,680.0,38.0,2017-12-23 03:47:04,2018-01-22 00:00:00
2287,AVoice4Peace: a world-wide peace awareness documentary,Documentary,Film & Video,USD,2016-08-16,9000.0,2016-07-26 21:31:15,9483.0,successful,126,US,740.0,9483.0,9000.0,8260.0,2016-07-26 21:31:15,2016-08-16 00:00:00
2288,The Last West: A 220-page original graphic novel (Canceled),Comics,Comics,USD,2013-05-09,45000.0,2013-04-08 06:03:58,8895.0,canceled,139,US,8895.0,8895.0,45000.0,36105.0,2013-04-08 06:03:58,2013-05-09 00:00:00
2289,Mind Of The Geek,Journalism,Journalism,USD,2012-05-26,2500.0,2012-04-26 01:43:19,25.0,failed,1,US,25.0,25.0,2500.0,2475.0,2012-04-26 01:43:19,2012-05-26 00:00:00
2290,Shitcanned! A Compendium of Bad Fits.,Fiction,Publishing,USD,2014-12-13,500.0,2014-10-14 22:19:41,1029.0,successful,12,US,1029.0,1029.0,500.0,-529.0,2014-10-14 22:19:41,2014-12-13 00:00:00
2291,"History of the Written Word , a unique book compilation",Nonfiction,Publishing,USD,2012-10-05,82450.0,2012-09-06 23:07:14,2824.0,failed,17,US,2824.0,2824.0,82450.0,79626.0,2012-09-06 23:07:14,2012-10-05 00:00:00
2292,Sweet Bubbles,Drinks,Food,EUR,2016-08-07,11000.0,2016-06-15 20:52:48,5.0,failed,1,FR,0.0,5.58,12273.77,11000.0,2016-06-15 20:52:48,2016-08-07 00:00:00
2293,Portraits in paint,Conceptual Art,Art,GBP,2014-11-13,300.0,2014-10-14 21:51:50,3.0,failed,1,GB,4.84,4.7,469.64,295.16,2014-10-14 21:51:50,2014-11-13 00:00:00
2294,"FYVR, Dragon's Son Issue #1",Comics,Comics,USD,2012-01-04,2500.0,2011-12-05 03:54:26,1576.0,failed,29,US,1576.0,1576.0,2500.0,924.0,2011-12-05 03:54:26,2012-01-04 00:00:00
2295,Project 2525: The World Speed Project Bus Conversion,Conceptual Art,Art,USD,2014-06-11,2500.0,2014-04-15 19:37:28,3069.67,successful,205,US,3069.67,3069.67,2500.0,-569.6700000000001,2014-04-15 19:37:28,2014-06-11 00:00:00
2296,"Upcycled Drum kit iPod speakers, shelves and cupboard",Product Design,Design,GBP,2014-07-21,5000.0,2014-06-21 09:01:56,10.0,failed,1,GB,17.05,16.99,8494.01,4982.95,2014-06-21 09:01:56,2014-07-21 00:00:00
2297,100 Xena Prints,Mixed Media,Art,USD,2017-01-24,100.0,2017-01-17 16:26:43,111.0,successful,23,US,86.0,111.0,100.0,14.0,2017-01-17 16:26:43,2017-01-24 00:00:00
2298,Gnu/Linux IVI on new BMW vehicles with Nvidia Tegra2,Software,Technology,EUR,2015-10-07,300000.0,2015-08-28 08:06:47,0.0,canceled,0,IT,0.0,0.0,340858.74,300000.0,2015-08-28 08:06:47,2015-10-07 00:00:00
2299,Byron – Venice: An English Milord in Europe & Italy.,Nonfiction,Publishing,GBP,2014-06-22,2000.0,2014-05-23 18:56:42,705.0,failed,14,GB,1190.72,1200.8,3406.52,809.28,2014-05-23 18:56:42,2014-06-22 00:00:00
2300,Make 100 'Two Peas in a Pod' Enamel Pin,Graphic Design,Design,GBP,2017-02-19,250.0,2017-01-20 21:26:33,502.0,successful,36,GB,201.36,630.24,313.87,48.639999999999986,2017-01-20 21:26:33,2017-02-19 00:00:00
2301,Android Pc - Bring Android to every laptop in the planet,Software,Technology,EUR,2014-12-28,12000.0,2014-10-29 07:59:49,41.0,failed,6,IE,52.11,49.38,14451.56,11947.89,2014-10-29 07:59:49,2014-12-28 00:00:00
2302,SEX-DRUGS-THUGS - UNTOLD TRUTH BEHIND NY JAIL CORRUPTION,Nonfiction,Publishing,USD,2015-08-19,5000.0,2015-07-05 03:26:14,100.0,failed,6,US,100.0,100.0,5000.0,4900.0,2015-07-05 03:26:14,2015-08-19 00:00:00
2303,The USB Pranker Module For Home & Workplace Shenanigans!,DIY Electronics,Technology,CAD,2015-12-06,1200.0,2015-11-06 19:40:30,1322.0,successful,24,CA,1005.84,967.51,878.22,194.15999999999997,2015-11-06 19:40:30,2015-12-06 00:00:00
2304,The Bottom Line,Apparel,Fashion,USD,2016-04-01,8000.0,2016-03-02 04:49:06,15.0,failed,3,US,15.0,15.0,8000.0,7985.0,2016-03-02 04:49:06,2016-04-01 00:00:00
2305,Kristina Conner EP,Faith,Music,USD,2015-07-15,7000.0,2015-05-16 03:00:57,7055.0,successful,54,US,7055.0,7055.0,7000.0,-55.0,2015-05-16 03:00:57,2015-07-15 00:00:00
2306,Wind,Fiction,Publishing,USD,2010-11-30,400.0,2010-10-21 21:01:35,426.0,successful,35,US,426.0,426.0,400.0,-26.0,2010-10-21 21:01:35,2010-11-30 00:00:00
2307,Womynkind East Coast -  Kickstart the End of Violence - Tour,Theater,Theater,USD,2011-04-02,10000.0,2011-01-30 23:10:57,25.0,failed,1,US,25.0,25.0,10000.0,9975.0,2011-01-30 23:10:57,2011-04-02 00:00:00
2308,Happy Rainbow Cloud Enamel Pin,Accessories,Fashion,GBP,2017-08-05,215.0,2017-07-06 18:20:18,343.0,successful,33,GB,73.72,445.19,279.05,141.28,2017-07-06 18:20:18,2017-08-05 00:00:00
2309,I Ride Trains: Photographing America,Photography,Photography,USD,2012-07-23,5000.0,2012-07-02 15:00:22,8103.22,successful,120,US,8103.22,8103.22,5000.0,-3103.2200000000003,2012-07-02 15:00:22,2012-07-23 00:00:00
2310,The Human Cannonball #1,Comics,Comics,USD,2012-04-01,550.0,2012-02-01 22:54:07,590.0,successful,12,US,590.0,590.0,550.0,-40.0,2012-02-01 22:54:07,2012-04-01 00:00:00
2311,Unique and personalised original hand drawn ink drawings!,Mixed Media,Art,AUD,2017-06-04,7600.0,2017-04-20 13:12:05,422.0,failed,5,AU,42.14,317.87,5724.62,7557.86,2017-04-20 13:12:05,2017-06-04 00:00:00
2312,"We made America great - WWII scrap drive in Butler, Pa.",People,Photography,USD,2016-09-25,2500.0,2016-08-26 02:59:36,302.0,failed,8,US,211.0,302.0,2500.0,2289.0,2016-08-26 02:59:36,2016-09-25 00:00:00
2313,Design a Collaborative Reading Framework for PK-6 Students,Product Design,Design,USD,2016-05-22,10000.0,2016-04-22 00:07:38,25.0,failed,1,US,25.0,25.0,10000.0,9975.0,2016-04-22 00:07:38,2016-05-22 00:00:00
2314,Alfred Socks,Footwear,Fashion,EUR,2017-11-20,5000.0,2017-10-21 16:06:57,5400.0,successful,35,NL,329.74,6413.61,5938.52,4670.26,2017-10-21 16:06:57,2017-11-20 00:00:00
2315,The Foxglove Wood,Comic Books,Comics,GBP,2017-09-22,150.0,2017-09-02 08:20:09,911.0,successful,80,GB,338.94,1236.06,203.52,-188.94,2017-09-02 08:20:09,2017-09-22 00:00:00
2316,VASCO WATCH | NEW 24H TIMEPIECES,Product Design,Design,EUR,2017-07-20,16000.0,2017-06-15 20:05:48,54830.0,successful,286,FR,24705.88,63833.01,18627.18,-8705.880000000001,2017-06-15 20:05:48,2017-07-20 00:00:00
2317,Data Inserter - Helping you SAVE time online,Software,Technology,AUD,2015-06-30,900.0,2015-06-04 07:49:34,15.0,failed,3,AU,11.7,11.29,677.2,888.3,2015-06-04 07:49:34,2015-06-30 00:00:00
2318,The Melody Of Drops,Photography,Photography,USD,2012-10-11,5000.0,2012-09-11 04:58:09,181.0,failed,4,US,181.0,181.0,5000.0,4819.0,2012-09-11 04:58:09,2012-10-11 00:00:00
2319,Radio Gosha x Disko Warp: Living A Colorful Life DVD+CD,Animation,Film & Video,USD,2013-01-24,3200.0,2013-01-15 18:18:56,4085.0,successful,106,US,4085.0,4085.0,3200.0,-885.0,2013-01-15 18:18:56,2013-01-24 00:00:00
2320,"Bamboo, leather, and Rosewood Phone Case",Accessories,Fashion,USD,2017-07-20,3300.0,2017-06-20 15:02:21,519.0,failed,9,US,130.0,519.0,3300.0,3170.0,2017-06-20 15:02:21,2017-07-20 00:00:00
2321,Joker Harley Quinn Origins DC Batman comic book Fan Film,Film & Video,Film & Video,USD,2013-06-20,1000.0,2013-05-06 22:12:14,1390.0,successful,28,US,1390.0,1390.0,1000.0,-390.0,2013-05-06 22:12:14,2013-06-20 00:00:00
2322,Celebration Garlands by Stitch People (A New DIY Book!!),DIY,Crafts,USD,2015-03-09,9500.0,2015-02-16 18:02:31,2858.0,failed,63,US,2858.0,2858.0,9500.0,6642.0,2015-02-16 18:02:31,2015-03-09 00:00:00
2323,Perk on Main - Third Location in Middletown!,Restaurants,Food,USD,2016-01-14,25000.0,2015-12-15 16:05:33,6205.01,failed,68,US,6205.01,6205.01,25000.0,18794.989999999998,2015-12-15 16:05:33,2016-01-14 00:00:00
2324,Wave Magic,Video Games,Games,USD,2016-08-28,7500.0,2016-07-29 20:16:10,1726.0,failed,40,US,225.0,1726.0,7500.0,7275.0,2016-07-29 20:16:10,2016-08-28 00:00:00
2325,The Scout Survival Kit Strap - An EDC Paracord Bracelet,Accessories,Fashion,USD,2015-08-04,2000.0,2015-07-20 23:23:28,2003.0,successful,28,US,2003.0,2003.0,2000.0,-3.0,2015-07-20 23:23:28,2015-08-04 00:00:00
2326,Get the Last Drop from Bottles! The Last Drop Bottle Top!,Product Design,Design,USD,2013-11-25,35000.0,2013-10-25 00:59:41,2231.0,failed,48,US,2231.0,2231.0,35000.0,32769.0,2013-10-25 00:59:41,2013-11-25 00:00:00
